Date,Open,High,Low,Close,Volume
12/20/2022 3:00,16718,16815,16680,16728,
12/20/2022 4:00,16729,16871,16698,16795,
12/20/2022 5:00,16798,16813,16762,16791,
12/20/2022 6:00,16791,16838,16756,16837,
12/20/2022 7:00,16839,16846,16789,16805,
12/20/2022 8:00,16815,16837,16776,16827,
12/20/2022 9:00,16825,16855,16805,16817,
12/20/2022 10:00,16813,16828,16776,16779,
12/20/2022 11:00,16779,16839,16772,16816,
12/20/2022 12:00,16820,16853,16805,16821,
12/20/2022 13:00,16826,16831,16792,16793,
12/20/2022 14:00,16799,16967,16730,16902,
12/20/2022 15:00,16903,17046,16902,16926,
12/20/2022 16:00,16926,16935,16784,16834,
12/20/2022 17:00,16839,16855,16790,16814,
12/20/2022 18:00,16816,16859,16776,16840,
12/20/2022 19:00,16843,16904,16838,16898,
12/20/2022 20:00,16898,16924,16849,16861,
12/20/2022 21:00,16861,16891,16841,16881,
12/20/2022 22:00,16880,16906,16861,16872,
12/20/2022 23:00,16872,16920,16872,16898,
12/21/2022 0:00,16899,16919,16824,16848,
12/21/2022 1:00,16841,16875,16832,16871,
12/21/2022 2:00,16868,16877,16845,16852,
12/21/2022 3:00,16852,16856,16803,16835,
12/21/2022 4:00,16835,16835,16790,16796,
12/21/2022 5:00,16791,16843,16778,16836,
12/21/2022 6:00,16838,16850,16823,16837,
12/21/2022 7:00,16838,16847,16819,16821,
12/21/2022 8:00,16821,16889,16805,16867,
12/21/2022 9:00,16866,16883,16853,16873,
12/21/2022 10:00,16875,16883,16857,16871,
12/21/2022 11:00,16865,16889,16857,16881,
12/21/2022 12:00,16882,16885,16840,16842,
12/21/2022 13:00,16841,16853,16819,16845,
12/21/2022 14:00,16846,16916,16719,16788,
12/21/2022 15:00,16788,16863,16770,16857,
12/21/2022 16:00,16857,16861,16786,16787,
12/21/2022 17:00,16786,16816,16779,16815,
12/21/2022 18:00,16816,16829,16784,16791,
12/21/2022 19:00,16792,16805,16740,16755,
12/21/2022 20:00,16755,16780,16740,16780,
12/21/2022 21:00,16779,16796,16764,16790,
12/21/2022 22:00,16792,16792,16764,16769,
12/21/2022 23:00,16769,16825,16756,16824,
12/22/2022 0:00,16823,16853,16813,16849,
12/22/2022 1:00,16853,16855,16820,16820,
12/22/2022 2:00,16820,16850,16817,16850,
12/22/2022 3:00,16850,16856,16839,16855,
12/22/2022 4:00,16855,16857,16839,16843,
12/22/2022 5:00,16844,16844,16825,16830,
12/22/2022 6:00,16830,16830,16803,16809,
12/22/2022 7:00,16809,16831,16794,16831,
12/22/2022 8:00,16831,16855,16809,16837,
12/22/2022 9:00,16837,16863,16826,16849,
12/22/2022 10:00,16849,16859,16825,16826,
12/22/2022 11:00,16825,16841,16818,16835,
12/22/2022 12:00,16835,16843,16814,16817,
12/22/2022 13:00,16817,16819,16770,16783,
12/22/2022 14:00,16780,16786,16650,16676,
12/22/2022 15:00,16674,16702,16612,16636,
12/22/2022 16:00,16631,16664,16621,16661,
12/22/2022 17:00,16660,16662,16572,16592,
12/22/2022 18:00,16588,16618,16570,16616,
12/22/2022 19:00,16615,16656,16613,16656,
12/22/2022 20:00,16656,16839,16648,16777,
12/22/2022 21:00,16779,16815,16770,16793,
12/22/2022 22:00,16794,16837,16788,16802,
12/22/2022 23:00,16798,16825,16798,16821,
12/23/2022 0:00,16821,16826,16774,16778,
12/23/2022 1:00,16779,16802,16775,16792,
12/23/2022 2:00,16792,16863,16776,16848,
12/23/2022 3:00,16851,16881,16827,16828,
12/23/2022 4:00,16830,16839,16813,16838,
12/23/2022 5:00,16838,16844,16817,16821,
12/23/2022 6:00,16820,16847,16812,16843,
12/23/2022 7:00,16843,16851,16839,16849,
12/23/2022 8:00,16850,16857,16819,16832,
12/23/2022 9:00,16834,16844,16821,16840,
12/23/2022 10:00,16839,16883,16838,16859,
12/23/2022 11:00,16859,16859,16843,16846,
12/23/2022 12:00,16846,16873,16840,16871,
12/23/2022 13:00,16871,16916,16750,16843,
12/23/2022 14:00,16845,16847,16766,16789,
12/23/2022 15:00,16789,16885,16786,16835,
12/23/2022 16:00,16833,16843,16820,16828,
12/23/2022 17:00,16826,16849,16825,16844,
12/23/2022 18:00,16844,16851,16824,16836,
12/23/2022 19:00,16836,16858,16833,16847,
12/23/2022 20:00,16848,16848,16799,16803,
12/23/2022 21:00,16804,16817,16790,16812,
12/23/2022 22:00,16812,16812,16768,16786,
12/23/2022 23:00,16786,16790,16777,16779,
12/24/2022 0:00,16779,16813,16779,16808,
12/24/2022 1:00,16808,16821,16804,16816,
12/24/2022 2:00,16817,16830,16809,16829,
12/24/2022 3:00,16830,16847,16830,16847,
12/24/2022 4:00,16847,16848,16827,16830,
12/24/2022 5:00,16829,16830,16811,16819,
12/24/2022 6:00,16819,16821,16812,16815,
12/24/2022 7:00,16815,16848,16813,16848,
12/24/2022 8:00,16848,16848,16831,16831,
12/24/2022 9:00,16831,16845,16823,16831,
12/24/2022 10:00,16830,16833,16825,16825,
12/24/2022 11:00,16825,16829,16821,16823,
12/24/2022 12:00,16821,16825,16817,16819,
12/24/2022 13:00,16820,16825,16813,16816,
12/24/2022 14:00,16817,16835,16815,16835,
12/24/2022 15:00,16835,16841,16833,16840,
12/24/2022 16:00,16840,16840,16828,16838,
12/24/2022 17:00,16838,16843,16836,16842,
12/24/2022 18:00,16842,16843,16833,16841,
12/24/2022 19:00,16841,16848,16840,16845,
12/24/2022 20:00,16845,16845,16839,16843,
12/24/2022 21:00,16843,16848,16829,16832,
12/24/2022 22:00,16832,16833,16819,16825,
12/24/2022 23:00,16825,16845,16814,16839,
12/25/2022 0:00,16839,16843,16836,16843,
12/25/2022 1:00,16843,16850,16843,16845,
12/25/2022 2:00,16846,16846,16827,16828,
12/25/2022 3:00,16828,16836,16827,16834,
12/25/2022 4:00,16835,16835,16822,16825,
12/25/2022 5:00,16825,16834,16808,16827,
12/25/2022 6:00,16827,16831,16823,16831,
12/25/2022 7:00,16830,16831,16823,16826,
12/25/2022 8:00,16826,16832,16826,16831,
12/25/2022 9:00,16831,16833,16827,16833,
12/25/2022 10:00,16833,16833,16826,16826,
12/25/2022 11:00,16825,16826,16820,16824,
12/25/2022 12:00,16824,16825,16821,16822,
12/25/2022 13:00,16822,16822,16805,16809,
12/25/2022 14:00,16809,16823,16731,16823,
12/25/2022 15:00,16822,16849,16793,16796,
12/25/2022 16:00,16795,16813,16776,16812,
12/25/2022 17:00,16812,16815,16795,16795,
12/25/2022 18:00,16794,16799,16778,16779,
12/25/2022 19:00,16779,16782,16740,16782,
12/25/2022 20:00,16782,16782,16760,16766,
12/25/2022 21:00,16766,16835,16766,16823,
12/25/2022 22:00,16823,16835,16811,16820,
12/25/2022 23:00,16819,16831,16815,16828,
12/26/2022 0:00,16828,16832,16822,16829,
12/26/2022 1:00,16828,16865,16828,16849,
12/26/2022 2:00,16849,16887,16849,16883,
12/26/2022 3:00,16883,16890,16878,16890,
12/26/2022 4:00,16892,16910,16869,16875,
12/26/2022 5:00,16875,16883,16855,16855,
12/26/2022 6:00,16855,16864,16854,16855,
12/26/2022 7:00,16855,16855,16842,16844,
12/26/2022 8:00,16845,16845,16825,16840,
12/26/2022 9:00,16840,16848,16837,16838,
12/26/2022 10:00,16837,16859,16833,16850,
12/26/2022 11:00,16850,16865,16849,16862,
12/26/2022 12:00,16863,16864,16854,16856,
12/26/2022 13:00,16856,16856,16836,16840,
12/26/2022 14:00,16840,16843,16827,16829,
12/26/2022 15:00,16829,16833,16801,16808,
12/26/2022 16:00,16808,16839,16802,16839,
12/26/2022 17:00,16838,16839,16829,16834,
12/26/2022 18:00,16834,16839,16816,16816,
12/26/2022 19:00,16816,16854,16815,16842,
12/26/2022 20:00,16842,16844,16837,16840,
12/26/2022 21:00,16840,16846,16825,16832,
12/26/2022 22:00,16832,16843,16830,16838,
12/26/2022 23:00,16839,16933,16821,16917,
12/27/2022 0:00,16920,16961,16852,16871,
12/27/2022 1:00,16871,16886,16857,16865,
12/27/2022 2:00,16865,16887,16865,16879,
12/27/2022 3:00,16879,16879,16859,16868,
12/27/2022 4:00,16868,16886,16867,16886,
12/27/2022 5:00,16887,16888,16871,16872,
12/27/2022 6:00,16872,16884,16863,16884,
12/27/2022 7:00,16884,16885,16858,16871,
12/27/2022 8:00,16871,16871,16846,16851,
12/27/2022 9:00,16851,16873,16842,16873,
12/27/2022 10:00,16873,16873,16849,16855,
12/27/2022 11:00,16854,16857,16811,16830,
12/27/2022 12:00,16830,16831,16805,16810,
12/27/2022 13:00,16810,16829,16807,16817,
12/27/2022 14:00,16817,16820,16734,16769,
12/27/2022 15:00,16766,16823,16744,16817,
12/27/2022 16:00,16795,16799,16753,16770,
12/27/2022 17:00,16770,16772,16617,16672,
12/27/2022 18:00,16670,16672,16608,16622,
12/27/2022 19:00,16622,16694,16588,16679,
12/27/2022 20:00,16679,16684,16649,16654,
12/27/2022 21:00,16654,16695,16645,16690,
12/27/2022 22:00,16692,16694,16682,16684,
12/27/2022 23:00,16684,16714,16684,16700,
12/28/2022 0:00,16699,16708,16674,16678,
12/28/2022 1:00,16678,16738,16658,16694,
12/28/2022 2:00,16693,16702,16676,16681,
12/28/2022 3:00,16680,16684,16559,16641,
12/28/2022 4:00,16641,16666,16635,16658,
12/28/2022 5:00,16659,16660,16585,16598,
12/28/2022 6:00,16597,16614,16594,16605,
12/28/2022 7:00,16605,16650,16605,16643,
12/28/2022 8:00,16643,16655,16633,16641,
12/28/2022 9:00,16641,16664,16628,16652,
12/28/2022 10:00,16652,16669,16634,16659,
12/28/2022 11:00,16660,16678,16654,16675,
12/28/2022 12:00,16675,16678,16646,16647,
12/28/2022 13:00,16647,16656,16640,16646,
12/28/2022 14:00,16647,16754,16627,16722,
12/28/2022 15:00,16736,16772,16562,16566,
12/28/2022 16:00,16567,16614,16559,16598,
12/28/2022 17:00,16594,16635,16583,16632,
12/28/2022 18:00,16631,16652,16614,16631,
12/28/2022 19:00,16629,16637,16585,16589,
12/28/2022 20:00,16587,16603,16577,16585,
12/28/2022 21:00,16585,16587,16465,16518,
12/28/2022 22:00,16513,16526,16472,16514,
12/28/2022 23:00,16514,16546,16509,16540,
12/29/2022 0:00,16540,16579,16534,16570,
12/29/2022 1:00,16575,16575,16537,16540,
12/29/2022 2:00,16539,16539,16486,16530,
12/29/2022 3:00,16530,16552,16525,16550,
12/29/2022 4:00,16548,16570,16533,16562,
12/29/2022 5:00,16563,16569,16550,16566,
12/29/2022 6:00,16567,16576,16553,16559,
12/29/2022 7:00,16557,16562,16531,16548,
12/29/2022 8:00,16550,16559,16516,16519,
12/29/2022 9:00,16524,16608,16524,16588,
12/29/2022 10:00,16586,16596,16573,16596,
12/29/2022 11:00,16595,16605,16581,16590,
12/29/2022 12:00,16590,16612,16580,16610,
12/29/2022 13:00,16610,16638,16591,16610,
12/29/2022 14:00,16609,16648,16595,16623,
12/29/2022 15:00,16625,16650,16606,16611,
12/29/2022 16:00,16611,16646,16607,16628,
12/29/2022 17:00,16627,16632,16605,16612,
12/29/2022 18:00,16612,16626,16605,16626,
12/29/2022 19:00,16626,16649,16600,16605,
12/29/2022 20:00,16605,16609,16559,16594,
12/29/2022 21:00,16591,16607,16590,16594,
12/29/2022 22:00,16594,16626,16592,16619,
12/29/2022 23:00,16618,16644,16610,16628,
12/30/2022 0:00,16628,16639,16612,16622,
12/30/2022 1:00,16622,16627,16599,16602,
12/30/2022 2:00,16600,16615,16590,16593,
12/30/2022 3:00,16597,16605,16590,16594,
12/30/2022 4:00,16593,16605,16588,16605,
12/30/2022 5:00,16603,16605,16525,16548,
12/30/2022 6:00,16547,16566,16532,16543,
12/30/2022 7:00,16541,16542,16432,16471,
12/30/2022 8:00,16472,16499,16457,16495,
12/30/2022 9:00,16495,16517,16494,16511,
12/30/2022 10:00,16511,16521,16480,16481,
12/30/2022 11:00,16481,16505,16480,16492,
12/30/2022 12:00,16492,16495,16471,16487,
12/30/2022 13:00,16487,16499,16457,16459,
12/30/2022 14:00,16459,16489,16337,16404,
12/30/2022 15:00,16404,16566,16397,16552,
12/30/2022 16:00,16552,16566,16515,16539,
12/30/2022 17:00,16539,16541,16516,16522,
12/30/2022 18:00,16526,16565,16516,16564,
12/30/2022 19:00,16561,16564,16533,16534,
12/30/2022 20:00,16534,16560,16531,16560,
12/30/2022 21:00,16560,16650,16560,16577,
12/30/2022 22:00,16581,16586,16554,16566,
12/30/2022 23:00,16566,16605,16561,16603,
12/31/2022 0:00,16602,16606,16576,16577,
12/31/2022 1:00,16577,16577,16560,16562,
12/31/2022 2:00,16563,16570,16557,16569,
12/31/2022 3:00,16569,16569,16549,16549,
12/31/2022 4:00,16549,16549,16540,16543,
12/31/2022 5:00,16541,16554,16532,16533,
12/31/2022 6:00,16532,16544,16531,16539,
12/31/2022 7:00,16539,16559,16537,16559,
12/31/2022 8:00,16558,16568,16547,16548,
12/31/2022 9:00,16547,16548,16535,16536,
12/31/2022 10:00,16536,16560,16536,16557,
12/31/2022 11:00,16557,16568,16557,16562,
12/31/2022 12:00,16563,16570,16550,16570,
12/31/2022 13:00,16570,16592,16568,16590,
12/31/2022 14:00,16590,16627,16572,16584,
12/31/2022 15:00,16581,16612,16581,16584,
12/31/2022 16:00,16588,16602,16580,16594,
12/31/2022 17:00,16594,16594,16570,16571,
12/31/2022 18:00,16571,16580,16567,16567,
12/31/2022 19:00,16567,16571,16560,16561,
12/31/2022 20:00,16561,16562,16558,16559,
12/31/2022 21:00,16559,16559,16542,16543,
12/31/2022 22:00,16542,16548,16471,16508,
12/31/2022 23:00,16509,16537,16485,16528,
1/1/2023 0:00,16530,16532,16507,16521,
1/1/2023 1:00,16520,16542,16519,16542,
1/1/2023 2:00,16540,16546,16532,16537,
1/1/2023 3:00,16537,16537,16515,16522,
1/1/2023 4:00,16523,16523,16509,16509,
1/1/2023 5:00,16512,16519,16507,16518,
1/1/2023 6:00,16519,16535,16519,16530,
1/1/2023 7:00,16531,16533,16496,16517,
1/1/2023 8:00,16517,16521,16501,16504,
1/1/2023 9:00,16504,16529,16498,16529,
1/1/2023 10:00,16527,16533,16524,16533,
1/1/2023 11:00,16533,16544,16532,16544,
1/1/2023 12:00,16544,16560,16544,16555,
1/1/2023 13:00,16555,16559,16537,16541,
1/1/2023 14:00,16544,16550,16540,16542,
1/1/2023 15:00,16542,16546,16535,16546,
1/1/2023 16:00,16546,16569,16546,16558,
1/1/2023 17:00,16562,16586,16557,16572,
1/1/2023 18:00,16573,16592,16573,16584,
1/1/2023 19:00,16588,16612,16588,16597,
1/1/2023 20:00,16597,16617,16594,16602,
1/1/2023 21:00,16603,16603,16592,16602,
1/1/2023 22:00,16603,16604,16590,16599,
1/1/2023 23:00,16599,16622,16599,16615,
1/2/2023 0:00,16615,16620,16584,16584,
1/2/2023 1:00,16584,16584,16552,16561,
1/2/2023 2:00,16560,16582,16556,16582,
1/2/2023 3:00,16582,16688,16579,16661,
1/2/2023 4:00,16660,16664,16630,16631,
1/2/2023 5:00,16631,16648,16618,16641,
1/2/2023 6:00,16642,16650,16633,16636,
1/2/2023 7:00,16636,16746,16632,16718,
1/2/2023 8:00,16716,16752,16710,16725,
1/2/2023 9:00,16728,16738,16710,16712,
1/2/2023 10:00,16712,16744,16706,16723,
1/2/2023 11:00,16723,16730,16706,16730,
1/2/2023 12:00,16730,16735,16718,16718,
1/2/2023 13:00,16718,16719,16682,16688,
1/2/2023 14:00,16689,16700,16672,16695,
1/2/2023 15:00,16696,16739,16691,16727,
1/2/2023 16:00,16732,16734,16708,16709,
1/2/2023 17:00,16708,16715,16706,16709,
1/2/2023 18:00,16709,16722,16704,16718,
1/2/2023 19:00,16718,16728,16711,16727,
1/2/2023 20:00,16728,16730,16706,16724,
1/2/2023 21:00,16724,16782,16719,16751,
1/2/2023 22:00,16753,16755,16690,16694,
1/2/2023 23:00,16693,16716,16665,16673,
1/3/2023 0:00,16668,16700,16655,16694,
1/3/2023 1:00,16691,16691,16654,16672,
1/3/2023 2:00,16672,16681,16668,16673,
1/3/2023 3:00,16672,16694,16666,16689,
1/3/2023 4:00,16690,16694,16682,16687,
1/3/2023 5:00,16683,16720,16682,16720,
1/3/2023 6:00,16720,16766,16720,16723,
1/3/2023 7:00,16724,16727,16712,16727,
1/3/2023 8:00,16727,16730,16699,16711,
1/3/2023 9:00,16711,16748,16710,16736,
1/3/2023 10:00,16741,16745,16722,16723,
1/3/2023 11:00,16723,16728,16708,16716,
1/3/2023 12:00,16715,16718,16702,16703,
1/3/2023 13:00,16702,16728,16702,16723,
1/3/2023 14:00,16722,16764,16646,16657,
1/3/2023 15:00,16654,16676,16614,16673,
1/3/2023 16:00,16672,16678,16611,16617,
1/3/2023 17:00,16614,16632,16605,16620,
1/3/2023 18:00,16621,16646,16621,16638,
1/3/2023 19:00,16639,16645,16621,16635,
1/3/2023 20:00,16635,16660,16635,16657,
1/3/2023 21:00,16657,16666,16653,16658,
1/3/2023 22:00,16660,16666,16648,16666,
1/3/2023 23:00,16666,16684,16666,16670,
1/4/2023 0:00,16673,16673,16652,16655,
1/4/2023 1:00,16655,16718,16653,16695,
1/4/2023 2:00,16695,16740,16695,16733,
1/4/2023 3:00,16730,16867,16730,16860,
1/4/2023 4:00,16865,16896,16850,16860,
1/4/2023 5:00,16860,16860,16839,16850,
1/4/2023 6:00,16850,16867,16845,16867,
1/4/2023 7:00,16867,16876,16847,16867,
1/4/2023 8:00,16867,16906,16840,16860,
1/4/2023 9:00,16860,16863,16834,16841,
1/4/2023 10:00,16841,16843,16836,16842,
1/4/2023 11:00,16842,16847,16834,16834,
1/4/2023 12:00,16834,16837,16776,16805,
1/4/2023 13:00,16804,16828,16803,16822,
1/4/2023 14:00,16823,16848,16794,16825,
1/4/2023 15:00,16822,16847,16760,16847,
1/4/2023 16:00,16847,16885,16829,16859,
1/4/2023 17:00,16859,16931,16848,16890,
1/4/2023 18:00,16890,16978,16874,16948,
1/4/2023 19:00,16948,16984,16790,16833,
1/4/2023 20:00,16832,16843,16778,16801,
1/4/2023 21:00,16798,16821,16792,16821,
1/4/2023 22:00,16821,16841,16809,16826,
1/4/2023 23:00,16825,16861,16815,16849,
1/5/2023 0:00,16847,16869,16828,16828,
1/5/2023 1:00,16827,16843,16810,16834,
1/5/2023 2:00,16833,16838,16826,16833,
1/5/2023 3:00,16833,16833,16820,16823,
1/5/2023 4:00,16824,16839,16818,16836,
1/5/2023 5:00,16836,16851,16835,16843,
1/5/2023 6:00,16843,16843,16811,16814,
1/5/2023 7:00,16814,16818,16789,16818,
1/5/2023 8:00,16819,16824,16794,16804,
1/5/2023 9:00,16803,16807,16784,16801,
1/5/2023 10:00,16801,16828,16798,16822,
1/5/2023 11:00,16822,16831,16814,16830,
1/5/2023 12:00,16831,16831,16816,16820,
1/5/2023 13:00,16820,16825,16773,16773,
1/5/2023 14:00,16775,16827,16755,16825,
1/5/2023 15:00,16823,16871,16818,16840,
1/5/2023 16:00,16840,16853,16818,16831,
1/5/2023 17:00,16829,16835,16810,16810,
1/5/2023 18:00,16809,16841,16798,16839,
1/5/2023 19:00,16839,16869,16829,16860,
1/5/2023 20:00,16860,16866,16845,16856,
1/5/2023 21:00,16856,16859,16835,16845,
1/5/2023 22:00,16845,16851,16831,16833,
1/5/2023 23:00,16833,16842,16817,16826,
1/6/2023 0:00,16826,16865,16821,16855,
1/6/2023 1:00,16855,16858,16821,16822,
1/6/2023 2:00,16822,16830,16802,16830,
1/6/2023 3:00,16830,16834,16821,16830,
1/6/2023 4:00,16830,16833,16808,16817,
1/6/2023 5:00,16816,16817,16792,16806,
1/6/2023 6:00,16802,16811,16780,16782,
1/6/2023 7:00,16782,16794,16778,16784,
1/6/2023 8:00,16784,16805,16784,16796,
1/6/2023 9:00,16795,16796,16759,16782,
1/6/2023 10:00,16782,16792,16760,16760,
1/6/2023 11:00,16760,16765,16712,16733,
1/6/2023 12:00,16733,16736,16713,16722,
1/6/2023 13:00,16721,16802,16669,16768,
1/6/2023 14:00,16768,16780,16717,16746,
1/6/2023 15:00,16746,16835,16745,16834,
1/6/2023 16:00,16834,16841,16804,16823,
1/6/2023 17:00,16827,16835,16810,16813,
1/6/2023 18:00,16814,16855,16814,16845,
1/6/2023 19:00,16849,16956,16842,16935,
1/6/2023 20:00,16935,17024,16888,16893,
1/6/2023 21:00,16894,16942,16889,16930,
1/6/2023 22:00,16932,16965,16932,16957,
1/6/2023 23:00,16963,16975,16944,16950,
1/7/2023 0:00,16951,16973,16940,16973,
1/7/2023 1:00,16973,16975,16948,16949,
1/7/2023 2:00,16949,16953,16937,16941,
1/7/2023 3:00,16941,16953,16936,16951,
1/7/2023 4:00,16951,16951,16937,16938,
1/7/2023 5:00,16938,16939,16932,16934,
1/7/2023 6:00,16933,16934,16924,16931,
1/7/2023 7:00,16931,16946,16931,16946,
1/7/2023 8:00,16946,16949,16928,16929,
1/7/2023 9:00,16929,16929,16922,16928,
1/7/2023 10:00,16928,16928,16914,16921,
1/7/2023 11:00,16920,16920,16910,16918,
1/7/2023 12:00,16917,16918,16907,16916,
1/7/2023 13:00,16916,16928,16912,16916,
1/7/2023 14:00,16915,16940,16908,16937,
1/7/2023 15:00,16936,16943,16934,16936,
1/7/2023 16:00,16936,16936,16917,16917,
1/7/2023 17:00,16917,16930,16916,16929,
1/7/2023 18:00,16929,16936,16928,16936,
1/7/2023 19:00,16936,16942,16935,16940,
1/7/2023 20:00,16940,16946,16936,16942,
1/7/2023 21:00,16942,16946,16936,16939,
1/7/2023 22:00,16939,16939,16931,16937,
1/7/2023 23:00,16937,16946,16932,16945,
1/8/2023 0:00,16946,16953,16915,16923,
1/8/2023 1:00,16922,16934,16917,16929,
1/8/2023 2:00,16929,16931,16920,16928,
1/8/2023 3:00,16928,16938,16927,16938,
1/8/2023 4:00,16938,16940,16937,16937,
1/8/2023 5:00,16937,16942,16936,16942,
1/8/2023 6:00,16942,16946,16936,16946,
1/8/2023 7:00,16946,16951,16945,16950,
1/8/2023 8:00,16951,16953,16943,16944,
1/8/2023 9:00,16945,16961,16929,16933,
1/8/2023 10:00,16934,16939,16932,16939,
1/8/2023 11:00,16939,16939,16929,16929,
1/8/2023 12:00,16929,16932,16924,16924,
1/8/2023 13:00,16925,16933,16924,16932,
1/8/2023 14:00,16931,16948,16931,16948,
1/8/2023 15:00,16948,17009,16940,16998,
1/8/2023 16:00,17001,17012,16919,16936,
1/8/2023 17:00,16936,16946,16922,16926,
1/8/2023 18:00,16925,16930,16922,16926,
1/8/2023 19:00,16926,16935,16925,16929,
1/8/2023 20:00,16929,16975,16926,16965,
1/8/2023 21:00,16964,16981,16949,16954,
1/8/2023 22:00,16954,16973,16953,16965,
1/8/2023 23:00,16967,17163,16967,17119,
1/9/2023 0:00,17124,17189,17108,17184,
1/9/2023 1:00,17180,17212,17150,17178,
1/9/2023 2:00,17176,17245,17166,17191,
1/9/2023 3:00,17194,17211,17183,17199,
1/9/2023 4:00,17199,17243,17198,17228,
1/9/2023 5:00,17228,17250,17205,17208,
1/9/2023 6:00,17208,17212,17184,17189,
1/9/2023 7:00,17189,17209,17188,17203,
1/9/2023 8:00,17202,17231,17187,17195,
1/9/2023 9:00,17195,17264,17191,17240,
1/9/2023 10:00,17240,17278,17238,17264,
1/9/2023 11:00,17264,17276,17241,17241,
1/9/2023 12:00,17240,17252,17231,17250,
1/9/2023 13:00,17247,17290,17198,17225,
1/9/2023 14:00,17225,17268,17211,17263,
1/9/2023 15:00,17263,17328,17230,17271,
1/9/2023 16:00,17270,17355,17270,17325,
1/9/2023 17:00,17333,17373,17321,17359,
1/9/2023 18:00,17359,17393,17329,17350,
1/9/2023 19:00,17350,17350,17298,17298,
1/9/2023 20:00,17296,17310,17185,17209,
1/9/2023 21:00,17217,17246,17167,17178,
1/9/2023 22:00,17179,17223,17167,17203,
1/9/2023 23:00,17203,17204,17136,17179,
1/10/2023 0:00,17177,17215,17176,17214,
1/10/2023 1:00,17214,17230,17187,17193,
1/10/2023 2:00,17193,17212,17147,17180,
1/10/2023 3:00,17181,17206,17173,17206,
1/10/2023 4:00,17205,17216,17198,17215,
1/10/2023 5:00,17217,17230,17209,17226,
1/10/2023 6:00,17225,17231,17193,17204,
1/10/2023 7:00,17203,17208,17193,17198,
1/10/2023 8:00,17200,17260,17191,17257,
1/10/2023 9:00,17257,17272,17246,17249,
1/10/2023 10:00,17248,17272,17238,17272,
1/10/2023 11:00,17272,17279,17254,17256,
1/10/2023 12:00,17254,17256,17220,17220,
1/10/2023 13:00,17222,17253,17215,17244,
1/10/2023 14:00,17246,17322,17220,17287,
1/10/2023 15:00,17282,17368,17233,17328,
1/10/2023 16:00,17329,17340,17290,17307,
1/10/2023 17:00,17295,17341,17292,17331,
1/10/2023 18:00,17330,17439,17327,17434,
1/10/2023 19:00,17439,17452,17407,17431,
1/10/2023 20:00,17435,17490,17407,17473,
1/10/2023 21:00,17476,17489,17451,17467,
1/10/2023 22:00,17463,17463,17426,17439,
1/10/2023 23:00,17434,17451,17410,17446,
1/11/2023 0:00,17448,17494,17434,17471,
1/11/2023 1:00,17471,17504,17442,17460,
1/11/2023 2:00,17460,17462,17390,17390,
1/11/2023 3:00,17389,17427,17371,17419,
1/11/2023 4:00,17419,17426,17398,17413,
1/11/2023 5:00,17413,17435,17402,17409,
1/11/2023 6:00,17409,17446,17395,17442,
1/11/2023 7:00,17440,17458,17436,17449,
1/11/2023 8:00,17449,17450,17412,17450,
1/11/2023 9:00,17447,17468,17444,17446,
1/11/2023 10:00,17448,17460,17441,17442,
1/11/2023 11:00,17442,17455,17430,17438,
1/11/2023 12:00,17435,17436,17406,17418,
1/11/2023 13:00,17419,17435,17389,17415,
1/11/2023 14:00,17414,17431,17379,17411,
1/11/2023 15:00,17414,17432,17318,17328,
1/11/2023 16:00,17328,17367,17325,17347,
1/11/2023 17:00,17348,17394,17344,17383,
1/11/2023 18:00,17382,17549,17382,17488,
1/11/2023 19:00,17488,17551,17475,17549,
1/11/2023 20:00,17551,17577,17514,17555,
1/11/2023 21:00,17555,17572,17534,17559,
1/11/2023 22:00,17561,17589,17519,17572,
1/11/2023 23:00,17559,17992,17553,17930,
1/12/2023 0:00,17948,18266,17911,18245,
1/12/2023 1:00,18248,18284,18143,18232,
1/12/2023 2:00,18225,18370,18183,18200,
1/12/2023 3:00,18202,18236,18200,18224,
1/12/2023 4:00,18226,18229,18199,18217,
1/12/2023 5:00,18216,18234,18081,18086,
1/12/2023 6:00,18090,18158,18090,18148,
1/12/2023 7:00,18154,18172,18115,18137,
1/12/2023 8:00,18134,18144,18073,18144,
1/12/2023 9:00,18146,18168,18131,18167,
1/12/2023 10:00,18167,18208,18145,18184,
1/12/2023 11:00,18184,18216,18163,18206,
1/12/2023 12:00,18199,18273,18178,18268,
1/12/2023 13:00,18269,18334,17933,18291,
1/12/2023 14:00,18290,18350,17936,17994,
1/12/2023 15:00,17996,18135,17994,18090,
1/12/2023 16:00,18087,18142,18060,18135,
1/12/2023 17:00,18131,18877,18112,18840,
1/12/2023 18:00,18820,18972,18619,18802,
1/12/2023 19:00,18810,19036,18769,18898,
1/12/2023 20:00,18895,19079,18830,19059,
1/12/2023 21:00,19060,19114,18770,18830,
1/12/2023 22:00,18836,18932,18788,18919,
1/12/2023 23:00,18915,18916,18853,18853,
1/13/2023 0:00,18852,18888,18720,18777,
1/13/2023 1:00,18772,18816,18750,18808,
1/13/2023 2:00,18810,18836,18791,18836,
1/13/2023 3:00,18836,18879,18826,18879,
1/13/2023 4:00,18877,18878,18824,18824,
1/13/2023 5:00,18822,18836,18784,18790,
1/13/2023 6:00,18789,18863,18785,18856,
1/13/2023 7:00,18856,18857,18791,18824,
1/13/2023 8:00,18828,18858,18816,18844,
